order,P,T,L,ST
84,70191346.97700332,33.34901095038733,1.0555233022922,8.498283499915389e-08
85,70507639.27022932,33.372693314367666,1.054972137531747,8.324040163331831e-08
86,70815623.77222212,33.39612901043137,1.054631559425241,8.157109537898791e-08
87,71115476.5987456,33.41928933952323,1.054486403836791,7.9953926655227e-08
88,71407305.93764497,33.44220097644599,1.054536104306457,7.838686465402587e-08
89,71691260.73272097,33.46485573492664,1.054771887392645,7.686720999956329e-08
90,71967470.6953575,33.487257577065876,1.055187814950364,7.539278039167207e-08
91,72236082.01636606,33.509399017046924,1.05577579769038,7.396084433290354e-08
92,72497200.69973345,33.531298801358105,1.056534651031327,7.258553053435918e-08
93,72750970.07809922,33.55294535418027,1.057455649169922,7.124871099377035e-08
94,72997519.0161108,33.57434458929916,1.058534615328921,6.993297521996796e-08
95,73236963.54498605,33.59550029691554,1.059767622621479,6.868302105172935e-08
96,73469429.79748861,33.61641146029748,1.061149232179905,6.745081687035196e-08
97,73695031.53613237,33.637084218572795,1.062676228522515,6.62503833370124e-08
98,73913900.81527376,33.65751660303685,1.064343521896538,6.509491126606216e-08
99,74126143.43787682,33.67771308381995,1.066147915667193,6.39681563479468e-08
100,74331877.06885055,33.697675239390875,1.068085564116971,6.286863393157147e-08
101,74531224.75033821,33.71738808620118,1.070148898508073,6.179485346376123e-08
102,74724272.46724954,33.7369018144157,1.07234608189605,6.074658625986856e-08
103,74911155.67601109,33.75617084593422,1.074662594669371,5.973614215965439e-08
104,75091973.96602312,33.77520807178251,1.077097963442738,5.874808507498597e-08
105,75266827.85383248,33.79405559686101,1.079658454388738,5.776792744665415e-08
106,75435843.57669127,33.8126222805519,1.082319621433894,5.683579634481541e-08
107,75599101.64983614,33.830996112989716,1.085099019265194,5.590951605077119e-08
108,75756711.01307368,33.849150500720135,1.087987369050714,5.500205060543844e-08
109,75908774.05862275,33.86708277916126,1.090980855566127,5.412651512001555e-08
110,76055384.80737104,33.88480879660636,1.094080763343798,5.326807987535895e-08
111,76196647.5249621,33.902317641060165,1.097281524604498,5.242610729908888e-08
112,76332651.79636028,33.91966441860883,1.100593283359459,5.160027115382762e-08
113,76463495.33786222,33.93675878254648,1.103992804327247,5.0788812374633116e-08
114,76589268.18913652,33.95364562410318,1.10748805170997,4.999170109565655e-08
115,76710065.8993972,33.97032749520369,1.111076952088424,4.9221893596826275e-08
116,76825974.43636924,33.98680558090841,1.114757783795036,4.846518490155467e-08
117,76937079.13329998,34.00308216158303,1.118528851177203,4.770749263961009e-08
118,77043474.60284953,34.01915972079112,1.12238848120269,4.698856993822967e-08
119,77145237.72218716,34.035039763575725,1.126335012954774,4.62677382280882e-08
120,77242455.52629448,34.05072392754572,1.130366810994787,4.555787567695314e-08
121,77335219.15426326,34.06621437170388,1.134482261904173,4.4871819707362374e-08
122,77423598.66305447,34.08151191414807,1.138679812226455,4.419564971494059e-08
123,77507680.26958735,34.09661975075082,1.142958418572342,4.3516083162634694e-08
124,77587540.34174502,34.11153924527086,1.147316548044331,4.285870837328691e-08
125,77663257.17722814,34.126270812173445,1.15175255326556,4.2223268280835256e-08
126,77734908.28450835,34.1408191358858,1.156265840446348,4.1583138241533146e-08
127,77802569.07546826,34.155183989922556,1.16085470195716,4.0951085361480295e-08
128,77866311.5849241,34.16936781918427,1.165518077744819,4.032679962179028e-08
129,77926210.08561674,34.18337231781195,1.170254892937403,3.972279875336725e-08
130,77982334.56300648,34.197196327988394,1.175063366958726,3.9125820766011015e-08
131,78034756.03943636,34.210845128185106,1.179943194542771,3.853559457583557e-08
132,78083540.49520364,34.22431859211986,1.1848930513172,3.7951868296557126e-08
133,78128767.83751078,34.237619835250186,1.18991193956029,3.737412197254088e-08
134,78170490.41683939,34.25074892209529,1.19499876561376,3.680249932226971e-08
135,78208786.82464917,34.26371147535175,1.200153415668551,3.6249223317322554e-08
136,78243711.71830118,34.27650463178797,1.205373977044574,3.570118457470473e-08
137,78275340.74081546,34.289136139673325,1.210660840488157,3.514573632784978e-08
138,78303717.93662848,34.301593473900716,1.216010088835239,3.460776038415457e-08
